timestamp,domain,district,ward,service_type,demand_requests,resource_availability,gap,response_time_minutes,citizen_complaints,day_of_week,month,is_weekend,is_monsoon,population_factor,urban_ratio
2023-06-27,Health,Mumbai,Ward_16,Disease_Malaria,6,4,2,18.37,5,1,6,0,1,2.5,1.0
2023-08-20,Health,Thane,Ward_9,Hospital_Bed_ICU,19,13,6,22.14,4,6,8,1,1,2.2,0.75
2025-07-31,Health,Nashik,Ward_12,Hospital_Bed_General,63,51,12,71.42,2,3,7,0,1,1.3,0.45
2023-08-28,Health,Aurangabad,Ward_5,Ambulance_Emergency,19,15,4,22.91,2,0,8,0,1,1.2,0.4
2023-04-18,Health,Nashik,Ward_7,Ambulance_Emergency,23,15,8,13.36,3,1,4,0,0,1.3,0.45
2024-04-05,Health,Thane,Ward_17,Hospital_Bed_ICU,23,16,7,40.5,3,4,4,0,0,2.2,0.75
2025-01-14,Health,Kolhapur,Ward_7,OPD_Pediatric,51,41,10,27.54,1,1,1,0,0,1.1,0.38
2025-09-05,Health,Nagpur,Ward_5,OPD_Pediatric,86,56,30,25.96,2,4,9,0,1,1.5,0.6
2024-09-07,Health,Pune,Ward_8,Ambulance_Emergency,35,27,8,13.82,1,5,9,1,1,2.0,0.65
2023-09-02,Health,Aurangabad,Ward_8,OPD_General,90,61,29,44.68,2,5,9,1,1,1.2,0.4
2023-09-27,Health,Nashik,Ward_8,Ambulance_Emergency,28,21,7,15.37,2,2,9,0,1,1.3,0.45
2023-01-18,Health,Solapur,Ward_4,Hospital_Bed_General,23,19,4,17.25,1,2,1,0,0,1.0,0.35
2025-09-11,Health,Mumbai,Ward_10,Disease_Dengue,6,4,2,26.44,2,3,9,0,1,2.5,1.0
2024-10-31,Health,Kolhapur,Ward_8,Disease_Dengue,2,1,1,45.75,4,3,10,0,0,1.1,0.38
2023-03-08,Health,Kolhapur,Ward_1,Hospital_Bed_ICU,7,5,2,58.36,2,2,3,0,0,1.1,0.38
2023-09-28,Health,Nagpur,Ward_7,Disease_Malaria,2,1,1,21.64,7,3,9,0,1,1.5,0.6
2024-04-26,Health,Nagpur,Ward_2,Ambulance_Emergency,19,13,6,23.84,5,4,4,0,0,1.5,0.6
2025-06-01,Health,Nashik,Ward_8,OPD_General,117,105,12,5.18,0,6,6,1,1,1.3,0.45
2024-05-11,Health,Nashik,Ward_1,OPD_General,85,60,25,17.16,3,5,5,1,0,1.3,0.45
2024-07-15,Health,Nashik,Ward_11,Ambulance_Emergency,19,12,7,6.62,8,0,7,0,1,1.3,0.45
2023-06-03,Health,Aurangabad,Ward_7,Ambulance_Emergency,16,13,3,19.77,3,5,6,1,1,1.2,0.4
2023-02-14,Health,Nashik,Ward_1,OPD_Pediatric,71,59,12,30.33,3,1,2,0,0,1.3,0.45
2025-01-19,Health,Nagpur,Ward_2,Hospital_Bed_ICU,7,4,3,21.06,5,6,1,1,0,1.5,0.6
2023-10-25,Health,Nagpur,Ward_6,Disease_Malaria,1,0,1,25.33,10,2,10,0,0,1.5,0.6
2025-03-19,Health,Kolhapur,Ward_7,OPD_Pediatric,29,20,9,81.17,4,2,3,0,0,1.1,0.38
2023-09-19,Health,Pune,Ward_8,OPD_Pediatric,143,124,19,74.93,3,1,9,0,1,2.0,0.65
2024-12-23,Health,Aurangabad,Ward_8,Ambulance_Emergency,22,20,2,18.63,0,0,12,0,0,1.2,0.4
2024-09-01,Health,Pune,Ward_8,Ambulance_Emergency,34,25,9,4.96,3,6,9,1,1,2.0,0.65
2024-09-24,Health,Solapur,Ward_1,Disease_Malaria,1,0,1,77.93,10,1,9,0,1,1.0,0.35
2023-10-26,Health,Mumbai,Ward_2,OPD_General,630,379,251,24.6,3,3,10,0,0,2.5,1.0
2025-03-11,Health,Aurangabad,Ward_3,Hospital_Bed_General,40,32,8,48.9,0,1,3,0,0,1.2,0.4
2025-03-28,Health,Mumbai,Ward_6,OPD_Pediatric,200,124,76,13.91,6,4,3,0,0,2.5,1.0
2025-04-14,Health,Solapur,Ward_5,Disease_Dengue,1,0,1,6.47,10,0,4,0,0,1.0,0.35
2023-08-01,Health,Aurangabad,Ward_5,Ambulance_Emergency,16,9,7,12.51,5,1,8,0,1,1.2,0.4
2023-09-30,Health,Mumbai,Ward_6,OPD_Pediatric,134,82,52,33.16,6,5,9,1,1,2.5,1.0
2023-03-06,Health,Mumbai,Ward_19,Hospital_Bed_General,192,132,60,38.26,4,0,3,0,0,2.5,1.0
2025-07-20,Health,Thane,Ward_7,Ambulance_Emergency,46,36,10,6.92,2,6,7,1,1,2.2,0.75
2025-03-29,Health,Thane,Ward_17,OPD_General,234,207,27,31.45,1,5,3,1,0,2.2,0.75
2024-09-06,Health,Kolhapur,Ward_2,Disease_Malaria,6,5,1,41.64,1,4,9,0,1,1.1,0.38
2024-02-12,Health,Pune,Ward_4,OPD_Pediatric,159,110,49,19.31,2,0,2,0,0,2.0,0.65
2025-09-25,Health,Thane,Ward_15,OPD_General,579,429,150,77.62,2,3,9,0,1,2.2,0.75
2023-12-17,Health,Nashik,Ward_8,OPD_Pediatric,47,43,4,28.16,1,6,12,1,0,1.3,0.45
2025-07-23,Health,Solapur,Ward_1,Disease_Malaria,1,0,1,44.3,10,2,7,0,1,1.0,0.35
2024-10-14,Health,Mumbai,Ward_14,Disease_Dengue,10,8,2,22.55,2,0,10,0,0,2.5,1.0
2024-07-06,Health,Thane,Ward_3,Disease_Dengue,7,5,2,14.4,2,5,7,1,1,2.2,0.75
2024-10-03,Health,Mumbai,Ward_9,OPD_General,665,432,233,16.67,3,3,10,0,0,2.5,1.0
2024-06-10,Health,Solapur,Ward_7,OPD_Pediatric,42,31,11,48.2,2,0,6,0,1,1.0,0.35
2023-04-30,Health,Solapur,Ward_5,OPD_Pediatric,17,12,5,40.47,4,6,4,1,0,1.0,0.35
2024-04-24,Health,Kolhapur,Ward_3,OPD_Pediatric,27,18,9,28.2,4,2,4,0,0,1.1,0.38
2024-01-04,Health,Mumbai,Ward_2,OPD_Pediatric,296,212,84,29.23,3,3,1,0,0,2.5,1.0
2023-09-24,Health,Aurangabad,Ward_1,OPD_General,96,86,10,82.73,0,6,9,1,1,1.2,0.4
2024-01-24,Health,Aurangabad,Ward_2,OPD_General,184,153,31,131.9,0,2,1,0,0,1.2,0.4
2024-11-27,Health,Thane,Ward_11,Hospital_Bed_General,127,86,41,21.29,5,2,11,0,0,2.2,0.75
2025-01-04,Health,Nagpur,Ward_6,Disease_Dengue,4,3,1,17.32,2,5,1,1,0,1.5,0.6
2025-06-03,Health,Mumbai,Ward_14,Disease_Dengue,25,23,2,38.96,0,1,6,0,1,2.5,1.0
2023-12-04,Health,Nashik,Ward_11,OPD_General,216,171,45,12.99,1,0,12,0,0,1.3,0.45
2023-08-18,Health,Pune,Ward_4,Hospital_Bed_ICU,18,16,2,96.54,2,4,8,0,1,2.0,0.65
2023-07-30,Health,Thane,Ward_7,OPD_Pediatric,114,83,31,63.45,2,6,7,1,1,2.2,0.75
2025-03-26,Health,Nashik,Ward_6,Hospital_Bed_General,46,39,7,76.81,3,2,3,0,0,1.3,0.45
2024-12-13,Health,Kolhapur,Ward_3,Disease_Dengue,1,0,1,58.17,10,4,12,0,0,1.1,0.38
2025-03-08,Health,Aurangabad,Ward_7,Hospital_Bed_ICU,4,3,1,6.32,5,5,3,1,0,1.2,0.4
2023-11-27,Health,Solapur,Ward_7,OPD_General,87,53,34,34.6,5,0,11,0,0,1.0,0.35
2024-01-14,Health,Thane,Ward_10,Disease_Malaria,2,1,1,36.59,6,6,1,1,0,2.2,0.75
2024-08-19,Health,Kolhapur,Ward_6,Hospital_Bed_General,46,42,4,8.81,0,0,8,0,1,1.1,0.38
2023-03-07,Health,Pune,Ward_8,Ambulance_Emergency,50,34,16,112.19,3,1,3,0,0,2.0,0.65
2023-10-01,Health,Mumbai,Ward_14,OPD_Pediatric,123,104,19,42.32,3,6,10,1,0,2.5,1.0
2023-03-15,Health,Solapur,Ward_4,Ambulance_Emergency,13,10,3,5.91,5,2,3,0,0,1.0,0.35
2025-10-26,Health,Nashik,Ward_10,OPD_General,84,71,13,58.37,1,6,10,1,0,1.3,0.45
2024-01-20,Health,Solapur,Ward_4,Disease_Dengue,1,0,1,18.5,10,5,1,1,0,1.0,0.35
2025-10-11,Health,Solapur,Ward_7,Hospital_Bed_ICU,3,2,1,16.66,2,5,10,1,0,1.0,0.35
2024-03-06,Health,Nagpur,Ward_8,OPD_Pediatric,71,63,8,39.02,1,2,3,0,0,1.5,0.6
2025-10-19,Health,Solapur,Ward_5,Disease_Dengue,1,0,1,78.0,10,6,10,1,0,1.0,0.35
2023-12-29,Health,Solapur,Ward_8,OPD_General,129,107,22,42.01,4,4,12,0,0,1.0,0.35
2023-08-12,Health,Kolhapur,Ward_6,Hospital_Bed_ICU,5,3,2,29.11,5,5,8,1,1,1.1,0.38
2023-04-25,Health,Nashik,Ward_4,Ambulance_Emergency,19,12,7,5.01,5,1,4,0,0,1.3,0.45
2023-08-26,Health,Nashik,Ward_12,Hospital_Bed_General,36,27,9,38.5,4,5,8,1,1,1.3,0.45
2025-10-19,Health,Nashik,Ward_8,Hospital_Bed_General,27,17,10,21.52,3,6,10,1,0,1.3,0.45
2024-01-27,Health,Nashik,Ward_1,Disease_Malaria,1,0,1,76.01,10,5,1,1,0,1.3,0.45
2025-02-28,Health,Solapur,Ward_6,OPD_General,129,106,23,77.89,1,4,2,0,0,1.0,0.35
2023-07-31,Health,Nagpur,Ward_10,Ambulance_Emergency,40,36,4,12.93,1,0,7,0,1,1.5,0.6
2023-03-18,Health,Mumbai,Ward_9,Ambulance_Emergency,72,59,13,28.31,2,5,3,1,0,2.5,1.0
2024-07-13,Health,Nashik,Ward_8,Disease_Dengue,8,7,1,56.74,3,5,7,1,1,1.3,0.45
2025-01-28,Health,Thane,Ward_10,OPD_Pediatric,222,197,25,12.71,2,1,1,0,0,2.2,0.75
2023-08-22,Health,Solapur,Ward_2,Ambulance_Emergency,18,11,7,15.52,3,1,8,0,1,1.0,0.35
2023-04-11,Health,Kolhapur,Ward_7,Disease_Dengue,1,0,1,37.0,10,1,4,0,0,1.1,0.38
2025-10-20,Health,Nashik,Ward_11,Disease_Malaria,1,0,1,30.73,10,0,10,0,0,1.3,0.45
2025-06-19,Health,Pune,Ward_2,OPD_General,405,273,132,47.19,2,3,6,0,1,2.0,0.65
2023-12-27,Health,Mumbai,Ward_9,OPD_Pediatric,281,181,100,47.41,4,2,12,0,0,2.5,1.0
2025-10-15,Health,Nagpur,Ward_5,Disease_Malaria,1,0,1,66.51,10,2,10,0,0,1.5,0.6
2025-08-22,Health,Pune,Ward_4,Hospital_Bed_ICU,20,14,6,63.09,3,4,8,0,1,2.0,0.65
2024-01-31,Health,Solapur,Ward_8,Ambulance_Emergency,9,8,1,20.48,2,2,1,0,0,1.0,0.35
2024-05-21,Health,Mumbai,Ward_4,Disease_Dengue,10,8,2,53.23,1,1,5,0,0,2.5,1.0
2025-09-04,Health,Thane,Ward_16,Hospital_Bed_ICU,27,19,8,71.76,3,3,9,0,1,2.2,0.75
2025-07-21,Health,Nashik,Ward_5,Hospital_Bed_ICU,6,5,1,50.65,4,0,7,0,1,1.3,0.45
2023-07-01,Health,Aurangabad,Ward_7,Hospital_Bed_ICU,6,5,1,68.01,2,5,7,1,1,1.2,0.4
2025-09-21,Health,Mumbai,Ward_8,Hospital_Bed_ICU,23,20,3,29.99,0,6,9,1,1,2.5,1.0
2023-07-19,Health,Nashik,Ward_9,OPD_General,208,127,81,103.33,5,2,7,0,1,1.3,0.45
2023-03-20,Health,Pune,Ward_1,Hospital_Bed_ICU,15,12,3,61.41,1,0,3,0,0,2.0,0.65
2023-09-01,Health,Thane,Ward_2,Hospital_Bed_General,156,106,50,61.04,4,4,9,0,1,2.2,0.75
2023-05-30,Health,Solapur,Ward_6,Disease_Malaria,1,0,1,14.0,10,1,5,0,0,1.0,0.35
2024-12-22,Health,Nashik,Ward_6,Disease_Malaria,1,0,1,103.28,10,6,12,1,0,1.3,0.45
2025-09-08,Health,Pune,Ward_4,Ambulance_Emergency,62,49,13,12.61,3,0,9,0,1,2.0,0.65
2024-02-08,Health,Mumbai,Ward_16,Hospital_Bed_ICU,32,22,10,65.54,3,3,2,0,0,2.5,1.0
2025-01-03,Health,Aurangabad,Ward_6,Hospital_Bed_General,38,26,12,29.87,3,4,1,0,0,1.2,0.4
2024-08-21,Health,Aurangabad,Ward_4,Disease_Malaria,3,2,1,31.78,3,2,8,0,1,1.2,0.4
2025-10-15,Health,Thane,Ward_12,Hospital_Bed_General,143,111,32,86.52,2,2,10,0,0,2.2,0.75
2025-07-31,Health,Kolhapur,Ward_1,OPD_Pediatric,37,31,6,63.22,3,3,7,0,1,1.1,0.38
2023-05-29,Health,Thane,Ward_18,OPD_Pediatric,146,91,55,28.14,5,0,5,0,0,2.2,0.75
2024-01-01,Health,Aurangabad,Ward_3,Hospital_Bed_ICU,7,6,1,27.85,5,0,1,0,0,1.2,0.4
2024-12-08,Health,Thane,Ward_12,Disease_Dengue,5,4,1,57.75,1,6,12,1,0,2.2,0.75
2023-11-20,Health,Nashik,Ward_8,Disease_Malaria,1,0,1,54.58,10,0,11,0,0,1.3,0.45
2024-03-09,Health,Nashik,Ward_2,Disease_Dengue,1,0,1,12.27,10,5,3,1,0,1.3,0.45
2023-01-03,Health,Nagpur,Ward_5,Hospital_Bed_ICU,13,10,3,17.21,4,1,1,0,0,1.5,0.6
2025-02-21,Health,Nashik,Ward_7,Hospital_Bed_ICU,5,3,2,20.82,7,4,2,0,0,1.3,0.45
2024-01-07,Health,Solapur,Ward_5,Disease_Malaria,1,0,1,39.32,10,6,1,1,0,1.0,0.35
2023-09-10,Health,Thane,Ward_1,Ambulance_Emergency,36,28,8,4.77,4,6,9,1,1,2.2,0.75
2025-04-22,Health,Thane,Ward_6,OPD_Pediatric,135,102,33,61.59,2,1,4,0,0,2.2,0.75
2023-12-25,Health,Kolhapur,Ward_3,Hospital_Bed_General,28,26,2,30.86,1,0,12,0,0,1.1,0.38
2024-02-01,Health,Kolhapur,Ward_5,OPD_General,154,98,56,88.8,5,3,2,0,0,1.1,0.38
2025-09-10,Health,Kolhapur,Ward_4,OPD_Pediatric,44,40,4,31.84,1,2,9,0,1,1.1,0.38
2025-04-27,Health,Pune,Ward_6,Hospital_Bed_General,61,40,21,74.13,5,6,4,1,0,2.0,0.65
2025-05-02,Health,Nashik,Ward_12,Ambulance_Emergency,21,15,6,25.03,1,4,5,0,0,1.3,0.45
2023-12-04,Health,Nashik,Ward_9,OPD_Pediatric,68,49,19,47.58,3,0,12,0,0,1.3,0.45
2025-07-03,Health,Nagpur,Ward_10,OPD_Pediatric,85,73,12,8.8,2,3,7,0,1,1.5,0.6
2023-08-27,Health,Pune,Ward_8,OPD_Pediatric,87,55,32,19.67,3,6,8,1,1,2.0,0.65
2024-06-14,Health,Aurangabad,Ward_5,Ambulance_Emergency,21,18,3,6.11,0,4,6,0,1,1.2,0.4
2024-12-10,Health,Nashik,Ward_10,Disease_Dengue,1,0,1,56.19,10,1,12,0,0,1.3,0.45
2023-08-03,Health,Nashik,Ward_4,Hospital_Bed_ICU,14,10,4,54.24,3,3,8,0,1,1.3,0.45
2025-07-23,Health,Kolhapur,Ward_6,Hospital_Bed_ICU,8,5,3,61.12,4,2,7,0,1,1.1,0.38
2025-10-23,Health,Aurangabad,Ward_3,Disease_Malaria,1,0,1,52.85,10,3,10,0,0,1.2,0.4
2023-05-27,Health,Pune,Ward_13,Ambulance_Emergency,31,24,7,5.35,4,5,5,1,0,2.0,0.65
2023-09-08,Health,Aurangabad,Ward_2,Ambulance_Emergency,26,18,8,9.35,5,4,9,0,1,1.2,0.4
2024-04-23,Health,Kolhapur,Ward_1,Hospital_Bed_General,31,20,11,8.63,3,1,4,0,0,1.1,0.38
2025-10-06,Health,Thane,Ward_8,Hospital_Bed_ICU,16,11,5,62.69,3,0,10,0,0,2.2,0.75
2023-08-29,Health,Solapur,Ward_8,Hospital_Bed_General,37,28,9,19.93,1,1,8,0,1,1.0,0.35
2023-02-19,Health,Mumbai,Ward_17,Hospital_Bed_ICU,19,12,7,22.14,6,6,2,1,0,2.5,1.0
2023-08-18,Health,Aurangabad,Ward_4,Hospital_Bed_General,56,43,13,39.22,2,4,8,0,1,1.2,0.4
2024-06-16,Health,Nashik,Ward_12,Hospital_Bed_ICU,4,2,2,14.16,5,6,6,1,1,1.3,0.45
2024-10-06,Health,Nashik,Ward_4,Hospital_Bed_General,27,21,6,36.94,2,6,10,1,0,1.3,0.45
2024-09-08,Health,Nashik,Ward_7,Disease_Dengue,1,0,1,32.76,10,6,9,1,1,1.3,0.45
2024-03-15,Health,Solapur,Ward_2,OPD_General,98,79,19,28.17,3,4,3,0,0,1.0,0.35
2025-10-06,Health,Mumbai,Ward_4,Disease_Malaria,5,3,2,26.45,3,0,10,0,0,2.5,1.0
2023-05-09,Health,Pune,Ward_12,Disease_Dengue,1,0,1,52.02,10,1,5,0,0,2.0,0.65
2025-10-27,Health,Kolhapur,Ward_6,OPD_General,99,88,11,31.31,1,0,10,0,0,1.1,0.38
2024-01-02,Health,Solapur,Ward_5,Ambulance_Emergency,10,8,2,13.12,1,1,1,0,0,1.0,0.35
2025-03-07,Health,Thane,Ward_1,OPD_General,371,312,59,103.94,4,4,3,0,0,2.2,0.75
2023-10-09,Health,Thane,Ward_14,OPD_General,429,373,56,34.97,2,0,10,0,0,2.2,0.75
2025-09-11,Health,Kolhapur,Ward_8,Disease_Malaria,2,1,1,29.08,5,3,9,0,1,1.1,0.38
2024-09-07,Health,Solapur,Ward_1,OPD_Pediatric,27,17,10,32.07,2,5,9,1,1,1.0,0.35
2025-09-21,Health,Solapur,Ward_7,Disease_Dengue,3,2,1,62.3,7,6,9,1,1,1.0,0.35
2023-06-21,Health,Kolhapur,Ward_8,Disease_Malaria,4,2,2,29.13,7,2,6,0,1,1.1,0.38
2025-07-13,Health,Nashik,Ward_2,Disease_Dengue,1,0,1,13.69,10,6,7,1,1,1.3,0.45
2024-01-29,Health,Nagpur,Ward_1,Hospital_Bed_General,85,75,10,25.51,1,0,1,0,0,1.5,0.6
2024-09-27,Health,Nagpur,Ward_1,Disease_Malaria,9,8,1,33.51,2,4,9,0,1,1.5,0.6
2024-06-27,Health,Mumbai,Ward_20,Disease_Malaria,12,8,4,56.92,3,3,6,0,1,2.5,1.0
2025-04-22,Health,Aurangabad,Ward_3,OPD_General,115,108,7,78.12,1,1,4,0,0,1.2,0.4
2023-02-03,Health,Pune,Ward_3,OPD_Pediatric,154,143,11,47.42,0,4,2,0,0,2.0,0.65
2025-09-12,Health,Mumbai,Ward_1,Hospital_Bed_ICU,58,41,17,64.83,3,4,9,0,1,2.5,1.0
2024-10-07,Health,Nashik,Ward_6,Hospital_Bed_General,46,31,15,19.18,1,0,10,0,0,1.3,0.45
2025-07-10,Health,Pune,Ward_7,Hospital_Bed_ICU,25,19,6,22.8,2,3,7,0,1,2.0,0.65
2023-08-12,Health,Kolhapur,Ward_6,Hospital_Bed_General,25,20,5,40.6,3,5,8,1,1,1.1,0.38
2023-01-14,Health,Thane,Ward_5,Hospital_Bed_General,71,63,8,38.82,4,5,1,1,0,2.2,0.75
2024-10-02,Health,Kolhapur,Ward_1,Hospital_Bed_ICU,7,5,2,66.4,3,2,10,0,0,1.1,0.38
2024-06-03,Health,Pune,Ward_4,OPD_General,395,298,97,29.87,1,0,6,0,1,2.0,0.65
2023-07-12,Health,Pune,Ward_8,Hospital_Bed_General,148,107,41,34.04,4,2,7,0,1,2.0,0.65
2024-04-28,Health,Kolhapur,Ward_2,Disease_Dengue,1,0,1,15.39,10,6,4,1,0,1.1,0.38
2024-11-10,Health,Thane,Ward_9,Hospital_Bed_ICU,8,7,1,67.35,1,6,11,1,0,2.2,0.75
2025-02-06,Health,Nagpur,Ward_7,Hospital_Bed_ICU,11,9,2,44.24,4,3,2,0,0,1.5,0.6
2025-06-03,Health,Nashik,Ward_2,Hospital_Bed_General,63,47,16,36.57,1,1,6,0,1,1.3,0.45
2024-11-14,Health,Thane,Ward_12,Disease_Malaria,4,3,1,77.85,2,3,11,0,0,2.2,0.75
2025-10-13,Health,Mumbai,Ward_10,OPD_General,587,394,193,8.35,2,0,10,0,0,2.5,1.0
2025-08-20,Health,Mumbai,Ward_17,Hospital_Bed_ICU,55,38,17,14.83,3,2,8,0,1,2.5,1.0
2025-02-03,Health,Aurangabad,Ward_3,Hospital_Bed_ICU,5,4,1,78.13,2,0,2,0,0,1.2,0.4
2023-08-04,Health,Kolhapur,Ward_7,OPD_General,133,94,39,24.3,1,4,8,0,1,1.1,0.38
2023-10-08,Health,Mumbai,Ward_15,Ambulance_Emergency,45,38,7,16.94,4,6,10,1,0,2.5,1.0
2025-09-02,Health,Nashik,Ward_3,Hospital_Bed_General,73,62,11,47.8,1,1,9,0,1,1.3,0.45
2023-11-05,Health,Thane,Ward_4,Ambulance_Emergency,30,18,12,19.39,3,6,11,1,0,2.2,0.75
2024-05-08,Health,Nashik,Ward_5,Disease_Malaria,1,0,1,46.59,10,2,5,0,0,1.3,0.45
2025-05-05,Health,Kolhapur,Ward_5,OPD_Pediatric,31,26,5,54.56,0,0,5,0,0,1.1,0.38
2023-02-14,Health,Thane,Ward_1,OPD_General,584,475,109,68.24,3,1,2,0,0,2.2,0.75
2025-09-01,Health,Nagpur,Ward_7,OPD_General,310,264,46,38.76,3,0,9,0,1,1.5,0.6
2025-08-15,Health,Thane,Ward_2,OPD_General,549,436,113,75.35,1,4,8,0,1,2.2,0.75
2023-05-30,Health,Kolhapur,Ward_7,OPD_Pediatric,43,32,11,101.13,2,1,5,0,0,1.1,0.38
2024-08-13,Health,Kolhapur,Ward_5,Disease_Malaria,2,1,1,66.26,6,1,8,0,1,1.1,0.38
2025-03-26,Health,Pune,Ward_4,Hospital_Bed_ICU,13,9,4,17.88,6,2,3,0,0,2.0,0.65
2025-09-28,Health,Mumbai,Ward_17,Ambulance_Emergency,52,45,7,8.5,2,6,9,1,1,2.5,1.0
2024-04-25,Health,Kolhapur,Ward_3,Hospital_Bed_ICU,6,3,3,45.49,4,3,4,0,0,1.1,0.38
2023-11-12,Health,Thane,Ward_2,OPD_General,257,193,64,15.22,1,6,11,1,0,2.2,0.75
2023-09-10,Health,Nagpur,Ward_8,OPD_Pediatric,65,47,18,56.49,4,6,9,1,1,1.5,0.6
2024-04-18,Health,Mumbai,Ward_9,OPD_Pediatric,205,192,13,51.2,0,3,4,0,0,2.5,1.0
2023-01-10,Health,Thane,Ward_2,Hospital_Bed_General,127,93,34,54.87,1,1,1,0,0,2.2,0.75
2025-10-24,Health,Aurangabad,Ward_7,OPD_General,113,103,10,14.51,1,4,10,0,0,1.2,0.4
2023-05-07,Health,Solapur,Ward_6,Hospital_Bed_ICU,2,1,1,47.87,2,6,5,1,0,1.0,0.35
2023-10-11,Health,Solapur,Ward_4,Hospital_Bed_General,22,14,8,50.04,2,2,10,0,0,1.0,0.35
2024-11-09,Health,Solapur,Ward_1,Ambulance_Emergency,7,4,3,10.27,5,5,11,1,0,1.0,0.35
2025-09-09,Health,Kolhapur,Ward_8,Ambulance_Emergency,15,9,6,16.45,3,1,9,0,1,1.1,0.38
2024-05-12,Health,Mumbai,Ward_2,Hospital_Bed_General,142,114,28,32.26,1,6,5,1,0,2.5,1.0
2024-04-24,Health,Solapur,Ward_8,Hospital_Bed_General,29,24,5,26.37,1,2,4,0,0,1.0,0.35
2024-12-07,Health,Mumbai,Ward_16,Ambulance_Emergency,45,40,5,3.39,3,5,12,1,0,2.5,1.0
2025-05-25,Health,Thane,Ward_3,Hospital_Bed_ICU,9,6,3,56.26,4,6,5,1,0,2.2,0.75
2024-09-21,Health,Solapur,Ward_6,Disease_Dengue,2,1,1,31.42,6,5,9,1,1,1.0,0.35
2024-08-26,Health,Kolhapur,Ward_3,Ambulance_Emergency,12,7,5,1.88,5,0,8,0,1,1.1,0.38
2023-10-29,Health,Solapur,Ward_6,Ambulance_Emergency,6,3,3,14.76,6,6,10,1,0,1.0,0.35
2023-04-27,Health,Nagpur,Ward_10,OPD_General,227,177,50,19.69,2,3,4,0,0,1.5,0.6
2024-07-13,Health,Aurangabad,Ward_2,Hospital_Bed_ICU,9,7,2,73.47,0,5,7,1,1,1.2,0.4
2023-06-21,Health,Thane,Ward_15,Disease_Malaria,20,18,2,11.82,1,2,6,0,1,2.2,0.75
2024-12-19,Health,Nashik,Ward_6,OPD_General,223,181,42,21.37,3,3,12,0,0,1.3,0.45
2024-09-21,Health,Pune,Ward_12,Disease_Dengue,5,4,1,16.53,5,5,9,1,1,2.0,0.65
2024-10-20,Health,Mumbai,Ward_24,Hospital_Bed_ICU,18,10,8,22.54,3,6,10,1,0,2.5,1.0
2024-11-03,Health,Thane,Ward_14,OPD_Pediatric,73,65,8,26.28,0,6,11,1,0,2.2,0.75
2024-08-22,Health,Pune,Ward_4,OPD_General,439,283,156,57.15,6,3,8,0,1,2.0,0.65
2024-09-27,Health,Solapur,Ward_2,OPD_General,108,74,34,18.53,5,4,9,0,1,1.0,0.35
2024-08-20,Health,Thane,Ward_7,Disease_Malaria,4,3,1,42.19,1,1,8,0,1,2.2,0.75
2025-08-27,Health,Aurangabad,Ward_2,OPD_General,166,122,44,74.32,2,2,8,0,1,1.2,0.4
2025-06-02,Health,Aurangabad,Ward_4,Disease_Dengue,3,2,1,117.05,4,0,6,0,1,1.2,0.4
2024-08-02,Health,Pune,Ward_14,Disease_Dengue,6,4,2,47.0,5,4,8,0,1,2.0,0.65
2024-04-27,Health,Solapur,Ward_7,Hospital_Bed_ICU,3,2,1,25.16,3,5,4,1,0,1.0,0.35
2024-03-01,Health,Nagpur,Ward_1,Ambulance_Emergency,27,20,7,10.7,4,4,3,0,0,1.5,0.6
2024-07-20,Health,Thane,Ward_2,Ambulance_Emergency,32,29,3,8.6,3,5,7,1,1,2.2,0.75
2025-10-12,Health,Nagpur,Ward_5,OPD_Pediatric,43,32,11,110.33,4,6,10,1,0,1.5,0.6
2024-08-27,Health,Nashik,Ward_1,OPD_General,187,161,26,61.28,2,1,8,0,1,1.3,0.45
2024-06-06,Health,Kolhapur,Ward_3,Ambulance_Emergency,20,16,4,8.19,1,3,6,0,1,1.1,0.38
2024-12-31,Health,Nashik,Ward_12,Disease_Malaria,1,0,1,26.04,10,1,12,0,0,1.3,0.45
2025-07-10,Health,Kolhapur,Ward_7,Hospital_Bed_General,36,27,9,69.19,3,3,7,0,1,1.1,0.38
2023-06-04,Health,Pune,Ward_1,OPD_Pediatric,95,57,38,53.82,1,6,6,1,1,2.0,0.65
2025-01-11,Health,Solapur,Ward_6,Hospital_Bed_ICU,5,3,2,33.79,5,5,1,1,0,1.0,0.35
2023-03-11,Health,Kolhapur,Ward_1,Disease_Dengue,1,0,1,87.17,10,5,3,1,0,1.1,0.38
2023-03-26,Health,Mumbai,Ward_10,Ambulance_Emergency,55,46,9,7.18,1,6,3,1,0,2.5,1.0
2025-07-29,Health,Aurangabad,Ward_7,OPD_Pediatric,60,44,16,14.72,3,1,7,0,1,1.2,0.4
2024-09-18,Health,Aurangabad,Ward_7,Hospital_Bed_ICU,11,7,4,36.42,4,2,9,0,1,1.2,0.4
2024-02-07,Health,Pune,Ward_14,OPD_Pediatric,167,148,19,40.04,0,2,2,0,0,2.0,0.65
2023-08-31,Health,Solapur,Ward_7,Hospital_Bed_General,39,31,8,47.29,3,3,8,0,1,1.0,0.35
2023-11-30,Health,Nagpur,Ward_9,OPD_Pediatric,75,58,17,30.61,2,3,11,0,0,1.5,0.6
2024-07-15,Health,Nagpur,Ward_7,OPD_Pediatric,84,71,13,44.65,2,0,7,0,1,1.5,0.6
