timestamp,domain,district,ward,service_type,incidents_reported,incidents_resolved,response_time_minutes,severity_level,day_of_week,month,is_weekend,population_factor,urban_ratio
2023-03-23,PublicSafety,Nashik,Ward_8,Police_Traffic_Accident,52,44,49.27,Medium,3,3,0,1.3,0.45
2024-02-19,PublicSafety,Thane,Ward_7,Police_Traffic_Accident,63,59,29.17,Low,0,2,0,2.2,0.75
2023-12-26,PublicSafety,Pune,Ward_11,Emergency_Helpline_Call,299,225,14.78,High,1,12,0,2.0,0.65
2023-02-23,PublicSafety,Nagpur,Ward_4,Police_Traffic_Accident,64,61,39.57,Low,3,2,0,1.5,0.6
2024-07-04,PublicSafety,Thane,Ward_9,Disaster_Alert,6,5,12.41,Low,3,7,0,2.2,0.75
2024-05-14,PublicSafety,Mumbai,Ward_1,Fire_Emergency,41,29,13.93,Low,1,5,0,2.5,1.0
2025-04-15,PublicSafety,Nagpur,Ward_5,Police_Crime_Report,105,98,18.42,High,1,4,0,1.5,0.6
2023-03-31,PublicSafety,Nashik,Ward_6,Police_Crime_Report,68,61,12.12,Low,4,3,0,1.3,0.45
2023-07-15,PublicSafety,Nagpur,Ward_1,Emergency_Helpline_Call,234,214,10.01,Low,5,7,1,1.5,0.6
2025-03-17,PublicSafety,Thane,Ward_4,Police_Crime_Report,160,146,21.73,Medium,0,3,0,2.2,0.75
2024-08-08,PublicSafety,Mumbai,Ward_17,Police_Traffic_Accident,56,47,33.75,Medium,3,8,0,2.5,1.0
2025-02-17,PublicSafety,Kolhapur,Ward_4,Emergency_Helpline_Call,158,139,7.49,Low,0,2,0,1.1,0.38
2023-11-27,PublicSafety,Nashik,Ward_10,Police_Crime_Report,76,57,3.0,Medium,0,11,0,1.3,0.45
2024-05-13,PublicSafety,Thane,Ward_17,Disaster_Alert,3,2,34.95,Low,0,5,0,2.2,0.75
2023-07-13,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,132,111,7.28,Medium,3,7,0,1.0,0.35
2024-05-21,PublicSafety,Mumbai,Ward_21,Emergency_Helpline_Call,525,473,8.94,Medium,1,5,0,2.5,1.0
2023-04-29,PublicSafety,Pune,Ward_10,Police_Crime_Report,151,110,17.03,Low,5,4,1,2.0,0.65
2023-02-21,PublicSafety,Kolhapur,Ward_4,Police_Traffic_Accident,40,34,22.43,Critical,1,2,0,1.1,0.38
2025-03-31,PublicSafety,Kolhapur,Ward_7,Police_Traffic_Accident,27,20,23.03,Medium,0,3,0,1.1,0.38
2025-01-24,PublicSafety,Nashik,Ward_1,Disaster_Alert,7,5,51.17,Medium,4,1,0,1.3,0.45
2025-02-27,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,24,20,12.5,Medium,3,2,0,1.1,0.38
2024-10-21,PublicSafety,Solapur,Ward_2,Disaster_Alert,2,1,18.94,Low,0,10,0,1.0,0.35
2024-10-16,PublicSafety,Thane,Ward_12,Disaster_Alert,3,2,32.74,Low,2,10,0,2.2,0.75
2025-08-12,PublicSafety,Solapur,Ward_4,Police_Traffic_Accident,16,12,51.93,Low,1,8,0,1.0,0.35
2025-08-27,PublicSafety,Mumbai,Ward_18,Police_Traffic_Accident,97,87,29.1,High,2,8,0,2.5,1.0
2024-02-09,PublicSafety,Solapur,Ward_7,Fire_Emergency,10,7,17.52,Medium,4,2,0,1.0,0.35
2023-09-02,PublicSafety,Aurangabad,Ward_1,Police_Traffic_Accident,30,25,43.68,Medium,5,9,1,1.2,0.4
2023-05-26,PublicSafety,Kolhapur,Ward_8,Fire_Emergency,9,7,16.7,Low,4,5,0,1.1,0.38
2023-05-20,PublicSafety,Pune,Ward_2,Fire_Emergency,18,13,22.24,Low,5,5,1,2.0,0.65
2023-02-05,PublicSafety,Nagpur,Ward_4,Police_Crime_Report,85,62,12.91,High,6,2,1,1.5,0.6
2023-09-24,PublicSafety,Thane,Ward_9,Emergency_Helpline_Call,344,248,10.89,Medium,6,9,1,2.2,0.75
2024-05-27,PublicSafety,Aurangabad,Ward_2,Police_Crime_Report,67,54,15.99,High,0,5,0,1.2,0.4
2023-10-24,PublicSafety,Nagpur,Ward_1,Police_Traffic_Accident,68,52,21.44,Low,1,10,0,1.5,0.6
2024-12-17,PublicSafety,Thane,Ward_9,Emergency_Helpline_Call,338,305,8.13,Medium,1,12,0,2.2,0.75
2025-09-06,PublicSafety,Mumbai,Ward_13,Police_Crime_Report,195,169,16.2,Low,5,9,1,2.5,1.0
2025-01-27,PublicSafety,Mumbai,Ward_21,Fire_Emergency,22,15,7.88,Low,0,1,0,2.5,1.0
2024-04-06,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,1,0,31.98,Low,5,4,1,1.1,0.38
2023-07-04,PublicSafety,Kolhapur,Ward_5,Police_Crime_Report,66,63,24.82,High,1,7,0,1.1,0.38
2025-02-17,PublicSafety,Thane,Ward_1,Police_Crime_Report,130,105,75.06,Low,0,2,0,2.2,0.75
2023-02-13,PublicSafety,Solapur,Ward_8,Police_Crime_Report,59,50,36.26,Low,0,2,0,1.0,0.35
2023-02-25,PublicSafety,Thane,Ward_11,Police_Crime_Report,148,127,7.83,Low,5,2,1,2.2,0.75
2023-10-31,PublicSafety,Thane,Ward_5,Police_Crime_Report,190,134,51.34,Low,1,10,0,2.2,0.75
2024-02-04,PublicSafety,Kolhapur,Ward_1,Fire_Emergency,5,4,13.26,Critical,6,2,1,1.1,0.38
2023-05-11,PublicSafety,Mumbai,Ward_4,Emergency_Helpline_Call,438,354,36.98,Medium,3,5,0,2.5,1.0
2025-08-15,PublicSafety,Mumbai,Ward_18,Police_Traffic_Accident,63,46,23.95,Low,4,8,0,2.5,1.0
2024-07-14,PublicSafety,Nashik,Ward_6,Disaster_Alert,7,6,32.34,High,6,7,1,1.3,0.45
2025-05-03,PublicSafety,Nashik,Ward_3,Disaster_Alert,3,2,32.54,High,5,5,1,1.3,0.45
2025-03-05,PublicSafety,Nashik,Ward_10,Police_Crime_Report,68,48,40.62,Medium,2,3,0,1.3,0.45
2023-07-11,PublicSafety,Pune,Ward_12,Fire_Emergency,21,16,4.53,Low,1,7,0,2.0,0.65
2025-10-13,PublicSafety,Kolhapur,Ward_5,Police_Traffic_Accident,24,19,30.51,High,0,10,0,1.1,0.38
2023-09-13,PublicSafety,Thane,Ward_3,Emergency_Helpline_Call,341,277,15.42,High,2,9,0,2.2,0.75
2023-10-16,PublicSafety,Solapur,Ward_4,Emergency_Helpline_Call,121,116,5.6,Medium,0,10,0,1.0,0.35
2024-07-12,PublicSafety,Solapur,Ward_4,Police_Crime_Report,62,44,14.65,Medium,4,7,0,1.0,0.35
2024-11-11,PublicSafety,Nagpur,Ward_2,Fire_Emergency,13,11,12.24,High,0,11,0,1.5,0.6
2023-09-22,PublicSafety,Nashik,Ward_4,Police_Crime_Report,71,66,44.42,Low,4,9,0,1.3,0.45
2023-05-13,PublicSafety,Pune,Ward_12,Police_Crime_Report,177,135,58.93,Critical,5,5,1,2.0,0.65
2024-07-02,PublicSafety,Nagpur,Ward_5,Emergency_Helpline_Call,183,161,10.84,High,1,7,0,1.5,0.6
2023-03-13,PublicSafety,Solapur,Ward_1,Disaster_Alert,1,0,26.44,Medium,0,3,0,1.0,0.35
2025-04-17,PublicSafety,Mumbai,Ward_18,Police_Crime_Report,172,143,19.11,High,3,4,0,2.5,1.0
2023-03-05,PublicSafety,Thane,Ward_9,Disaster_Alert,3,2,34.13,Medium,6,3,1,2.2,0.75
2023-01-17,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,4,3,20.39,Critical,1,1,0,1.2,0.4
2025-01-10,PublicSafety,Kolhapur,Ward_6,Police_Crime_Report,57,41,27.95,High,4,1,0,1.1,0.38
2025-01-30,PublicSafety,Nagpur,Ward_3,Fire_Emergency,7,6,2.71,High,3,1,0,1.5,0.6
2025-07-14,PublicSafety,Nashik,Ward_3,Fire_Emergency,15,13,5.48,Low,0,7,0,1.3,0.45
2025-07-07,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,6,4,5.74,Low,0,7,0,1.1,0.38
2023-05-14,PublicSafety,Pune,Ward_8,Police_Traffic_Accident,79,61,13.9,Low,6,5,1,2.0,0.65
2024-08-11,PublicSafety,Solapur,Ward_3,Police_Crime_Report,54,47,45.36,Low,6,8,1,1.0,0.35
2025-10-05,PublicSafety,Thane,Ward_18,Fire_Emergency,21,17,6.27,Medium,6,10,1,2.2,0.75
2024-04-11,PublicSafety,Mumbai,Ward_16,Disaster_Alert,18,16,17.92,Medium,3,4,0,2.5,1.0
2023-01-04,PublicSafety,Mumbai,Ward_5,Disaster_Alert,3,2,19.5,Low,2,1,0,2.5,1.0
2024-12-12,PublicSafety,Mumbai,Ward_2,Police_Traffic_Accident,75,53,20.06,High,3,12,0,2.5,1.0
2024-12-05,PublicSafety,Aurangabad,Ward_6,Emergency_Helpline_Call,161,146,13.84,Low,3,12,0,1.2,0.4
2025-08-21,PublicSafety,Nagpur,Ward_5,Police_Traffic_Accident,40,33,41.68,Critical,3,8,0,1.5,0.6
2024-10-27,PublicSafety,Pune,Ward_6,Police_Traffic_Accident,63,45,31.76,Medium,6,10,1,2.0,0.65
2025-01-31,PublicSafety,Mumbai,Ward_2,Police_Crime_Report,221,203,45.5,Medium,4,1,0,2.5,1.0
2024-01-22,PublicSafety,Solapur,Ward_3,Police_Crime_Report,71,68,30.77,High,0,1,0,1.0,0.35
2024-06-01,PublicSafety,Mumbai,Ward_23,Fire_Emergency,26,21,8.89,Low,5,6,1,2.5,1.0
2025-01-26,PublicSafety,Solapur,Ward_2,Disaster_Alert,1,0,9.24,Medium,6,1,1,1.0,0.35
2024-01-28,PublicSafety,Solapur,Ward_1,Police_Crime_Report,55,44,20.18,Medium,6,1,1,1.0,0.35
2024-08-02,PublicSafety,Aurangabad,Ward_6,Police_Crime_Report,77,57,39.48,Low,4,8,0,1.2,0.4
2024-04-04,PublicSafety,Mumbai,Ward_13,Emergency_Helpline_Call,450,420,3.94,High,3,4,0,2.5,1.0
2024-08-24,PublicSafety,Pune,Ward_2,Police_Traffic_Accident,58,45,8.07,Medium,5,8,1,2.0,0.65
2024-04-15,PublicSafety,Kolhapur,Ward_5,Fire_Emergency,9,8,15.79,Medium,0,4,0,1.1,0.38
2024-02-19,PublicSafety,Aurangabad,Ward_3,Emergency_Helpline_Call,156,130,3.01,High,0,2,0,1.2,0.4
2024-07-17,PublicSafety,Nashik,Ward_6,Emergency_Helpline_Call,211,170,2.41,High,2,7,0,1.3,0.45
2025-06-12,PublicSafety,Aurangabad,Ward_2,Police_Traffic_Accident,40,33,70.85,Medium,3,6,0,1.2,0.4
2024-12-04,PublicSafety,Nashik,Ward_9,Police_Traffic_Accident,44,41,24.07,Low,2,12,0,1.3,0.45
2024-11-07,PublicSafety,Nagpur,Ward_1,Disaster_Alert,3,2,7.58,Low,3,11,0,1.5,0.6
2025-10-25,PublicSafety,Nagpur,Ward_1,Fire_Emergency,33,30,15.36,Medium,5,10,1,1.5,0.6
2024-03-27,PublicSafety,Pune,Ward_10,Police_Crime_Report,129,122,34.83,Medium,2,3,0,2.0,0.65
2023-09-23,PublicSafety,Aurangabad,Ward_8,Police_Crime_Report,69,51,23.44,Medium,5,9,1,1.2,0.4
2025-07-30,PublicSafety,Solapur,Ward_7,Disaster_Alert,1,0,43.43,Medium,2,7,0,1.0,0.35
2023-10-31,PublicSafety,Nashik,Ward_3,Police_Crime_Report,70,49,28.11,Low,1,10,0,1.3,0.45
2024-08-09,PublicSafety,Nagpur,Ward_5,Emergency_Helpline_Call,235,221,9.65,Medium,4,8,0,1.5,0.6
2023-06-05,PublicSafety,Thane,Ward_17,Emergency_Helpline_Call,465,352,0.94,Medium,0,6,0,2.2,0.75
2025-01-19,PublicSafety,Aurangabad,Ward_2,Police_Crime_Report,48,37,16.75,Medium,6,1,1,1.2,0.4
2024-03-21,PublicSafety,Aurangabad,Ward_7,Emergency_Helpline_Call,159,147,5.78,High,3,3,0,1.2,0.4
2023-04-03,PublicSafety,Kolhapur,Ward_7,Emergency_Helpline_Call,145,127,15.1,Medium,0,4,0,1.1,0.38
2024-08-16,PublicSafety,Nagpur,Ward_6,Police_Traffic_Accident,33,28,4.79,Critical,4,8,0,1.5,0.6
2023-05-20,PublicSafety,Mumbai,Ward_1,Police_Traffic_Accident,75,55,22.05,Low,5,5,1,2.5,1.0
2025-02-03,PublicSafety,Nagpur,Ward_4,Police_Crime_Report,87,64,26.51,Low,0,2,0,1.5,0.6
2023-03-22,PublicSafety,Mumbai,Ward_17,Police_Crime_Report,243,187,22.03,Low,2,3,0,2.5,1.0
2024-10-28,PublicSafety,Solapur,Ward_3,Police_Crime_Report,44,39,43.74,Low,0,10,0,1.0,0.35
2025-07-26,PublicSafety,Kolhapur,Ward_3,Fire_Emergency,3,2,15.82,High,5,7,1,1.1,0.38
2025-09-14,PublicSafety,Thane,Ward_10,Police_Crime_Report,117,110,13.88,Critical,6,9,1,2.2,0.75
2025-04-15,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,139,109,18.36,High,1,4,0,1.0,0.35
2024-06-18,PublicSafety,Kolhapur,Ward_4,Emergency_Helpline_Call,168,158,11.41,Medium,1,6,0,1.1,0.38
2025-05-04,PublicSafety,Aurangabad,Ward_2,Disaster_Alert,4,3,35.03,Low,6,5,1,1.2,0.4
2024-08-22,PublicSafety,Thane,Ward_12,Police_Traffic_Accident,48,35,16.22,Medium,3,8,0,2.2,0.75
2023-02-04,PublicSafety,Nashik,Ward_6,Fire_Emergency,12,11,0.61,Medium,5,2,1,1.3,0.45
2024-11-06,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,11,9,13.57,Low,2,11,0,1.2,0.4
2023-01-01,PublicSafety,Mumbai,Ward_19,Police_Traffic_Accident,108,85,23.5,High,6,1,1,2.5,1.0
2023-04-05,PublicSafety,Solapur,Ward_5,Fire_Emergency,9,8,10.28,Medium,2,4,0,1.0,0.35
2025-09-09,PublicSafety,Aurangabad,Ward_4,Disaster_Alert,4,3,33.37,Medium,1,9,0,1.2,0.4
2023-02-07,PublicSafety,Mumbai,Ward_1,Police_Crime_Report,210,169,21.69,Medium,1,2,0,2.5,1.0
2023-08-06,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,4,3,8.42,Medium,6,8,1,1.2,0.4
2024-05-16,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,10,8,11.33,Medium,3,5,0,1.1,0.38
2023-04-20,PublicSafety,Nagpur,Ward_2,Emergency_Helpline_Call,247,231,7.37,Low,3,4,0,1.5,0.6
2023-05-11,PublicSafety,Aurangabad,Ward_5,Disaster_Alert,4,3,25.76,Medium,3,5,0,1.2,0.4
2023-05-20,PublicSafety,Nagpur,Ward_3,Emergency_Helpline_Call,245,232,13.34,High,5,5,1,1.5,0.6
2024-11-09,PublicSafety,Nagpur,Ward_5,Police_Crime_Report,83,72,21.7,Medium,5,11,1,1.5,0.6
2023-03-21,PublicSafety,Aurangabad,Ward_8,Police_Traffic_Accident,46,37,24.84,Medium,1,3,0,1.2,0.4
2023-05-17,PublicSafety,Solapur,Ward_1,Police_Traffic_Accident,28,19,9.8,High,2,5,0,1.0,0.35
2024-04-16,PublicSafety,Nagpur,Ward_2,Emergency_Helpline_Call,185,166,4.67,Medium,1,4,0,1.5,0.6
2023-06-28,PublicSafety,Thane,Ward_3,Disaster_Alert,3,2,47.34,Medium,2,6,0,2.2,0.75
2025-05-26,PublicSafety,Kolhapur,Ward_5,Fire_Emergency,7,6,37.66,Medium,0,5,0,1.1,0.38
2024-06-07,PublicSafety,Nashik,Ward_5,Disaster_Alert,4,3,21.58,Medium,4,6,0,1.3,0.45
2023-07-26,PublicSafety,Aurangabad,Ward_1,Emergency_Helpline_Call,177,163,9.14,Low,2,7,0,1.2,0.4
2025-10-19,PublicSafety,Aurangabad,Ward_7,Fire_Emergency,18,16,7.23,Medium,6,10,1,1.2,0.4
2023-01-14,PublicSafety,Thane,Ward_2,Police_Crime_Report,169,130,70.88,High,5,1,1,2.2,0.75
2023-05-26,PublicSafety,Pune,Ward_4,Emergency_Helpline_Call,312,266,8.9,High,4,5,0,2.0,0.65
2023-05-06,PublicSafety,Nagpur,Ward_5,Disaster_Alert,1,0,3.81,Low,5,5,1,1.5,0.6
2025-03-24,PublicSafety,Nagpur,Ward_1,Police_Traffic_Accident,60,51,15.02,Low,0,3,0,1.5,0.6
2023-06-11,PublicSafety,Thane,Ward_12,Police_Crime_Report,124,98,30.8,High,6,6,1,2.2,0.75
2024-10-11,PublicSafety,Mumbai,Ward_24,Fire_Emergency,45,38,13.68,Medium,4,10,0,2.5,1.0
2023-05-17,PublicSafety,Thane,Ward_2,Police_Crime_Report,169,145,67.09,Low,2,5,0,2.2,0.75
2023-01-17,PublicSafety,Nagpur,Ward_2,Police_Traffic_Accident,68,61,29.64,Medium,1,1,0,1.5,0.6
2025-06-30,PublicSafety,Pune,Ward_10,Emergency_Helpline_Call,307,258,4.89,High,0,6,0,2.0,0.65
2025-04-20,PublicSafety,Kolhapur,Ward_5,Fire_Emergency,11,9,7.44,Low,6,4,1,1.1,0.38
2024-10-12,PublicSafety,Nashik,Ward_4,Police_Crime_Report,89,66,92.48,Medium,5,10,1,1.3,0.45
2024-11-07,PublicSafety,Nashik,Ward_4,Disaster_Alert,4,3,24.93,High,3,11,0,1.3,0.45
2023-09-13,PublicSafety,Solapur,Ward_6,Police_Traffic_Accident,24,23,80.51,High,2,9,0,1.0,0.35
2023-08-01,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,11,10,9.12,Medium,1,8,0,1.1,0.38
2024-05-21,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,136,123,15.35,Medium,1,5,0,1.0,0.35
2023-09-20,PublicSafety,Mumbai,Ward_21,Police_Traffic_Accident,105,86,22.6,Medium,2,9,0,2.5,1.0
2023-06-15,PublicSafety,Kolhapur,Ward_5,Police_Crime_Report,60,46,43.97,Low,3,6,0,1.1,0.38
2024-10-19,PublicSafety,Aurangabad,Ward_2,Disaster_Alert,1,0,26.15,Low,5,10,1,1.2,0.4
2024-12-30,PublicSafety,Thane,Ward_1,Police_Crime_Report,148,112,42.59,Low,0,12,0,2.2,0.75
2024-01-09,PublicSafety,Mumbai,Ward_9,Disaster_Alert,7,5,17.71,Low,1,1,0,2.5,1.0
2024-03-03,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,2,1,50.52,High,6,3,1,1.2,0.4
2024-12-14,PublicSafety,Aurangabad,Ward_8,Fire_Emergency,11,7,20.45,Critical,5,12,1,1.2,0.4
2025-09-29,PublicSafety,Thane,Ward_14,Disaster_Alert,6,5,44.61,Medium,0,9,0,2.2,0.75
2024-11-15,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,15,13,10.13,Low,4,11,0,1.2,0.4
2023-03-08,PublicSafety,Mumbai,Ward_5,Emergency_Helpline_Call,431,320,3.45,High,2,3,0,2.5,1.0
2025-02-28,PublicSafety,Aurangabad,Ward_7,Emergency_Helpline_Call,167,141,18.37,Low,4,2,0,1.2,0.4
2023-06-08,PublicSafety,Nashik,Ward_4,Police_Crime_Report,81,78,18.0,Medium,3,6,0,1.3,0.45
2024-03-12,PublicSafety,Mumbai,Ward_10,Fire_Emergency,30,22,23.9,High,1,3,0,2.5,1.0
2023-08-13,PublicSafety,Pune,Ward_1,Fire_Emergency,23,19,3.97,Low,6,8,1,2.0,0.65
2024-09-18,PublicSafety,Aurangabad,Ward_4,Emergency_Helpline_Call,154,135,5.67,High,2,9,0,1.2,0.4
2025-06-26,PublicSafety,Aurangabad,Ward_5,Fire_Emergency,8,7,10.49,Medium,3,6,0,1.2,0.4
2025-10-16,PublicSafety,Pune,Ward_6,Emergency_Helpline_Call,286,260,10.73,High,3,10,0,2.0,0.65
2025-02-21,PublicSafety,Pune,Ward_13,Fire_Emergency,15,12,2.22,High,4,2,0,2.0,0.65
2024-02-15,PublicSafety,Pune,Ward_3,Emergency_Helpline_Call,318,263,5.12,High,3,2,0,2.0,0.65
2023-05-05,PublicSafety,Thane,Ward_10,Police_Crime_Report,145,139,3.39,Low,4,5,0,2.2,0.75
2023-12-29,PublicSafety,Nagpur,Ward_7,Fire_Emergency,5,4,28.07,Low,4,12,0,1.5,0.6
2025-08-01,PublicSafety,Aurangabad,Ward_1,Disaster_Alert,5,4,13.84,Low,4,8,0,1.2,0.4
2024-03-31,PublicSafety,Pune,Ward_10,Disaster_Alert,13,10,65.49,Low,6,3,1,2.0,0.65
2025-05-06,PublicSafety,Aurangabad,Ward_1,Police_Crime_Report,90,69,15.23,Medium,1,5,0,1.2,0.4
2024-06-05,PublicSafety,Nashik,Ward_4,Disaster_Alert,1,0,17.15,Critical,2,6,0,1.3,0.45
2024-06-23,PublicSafety,Nashik,Ward_10,Police_Crime_Report,74,67,27.78,Low,6,6,1,1.3,0.45
2023-12-19,PublicSafety,Nashik,Ward_3,Police_Crime_Report,97,69,18.9,Low,1,12,0,1.3,0.45
2024-11-02,PublicSafety,Solapur,Ward_8,Police_Traffic_Accident,28,23,14.17,Low,5,11,1,1.0,0.35
2024-03-11,PublicSafety,Pune,Ward_4,Emergency_Helpline_Call,307,265,28.41,Low,0,3,0,2.0,0.65
2025-07-28,PublicSafety,Nashik,Ward_8,Police_Traffic_Accident,33,23,38.64,Medium,0,7,0,1.3,0.45
2025-02-13,PublicSafety,Pune,Ward_12,Fire_Emergency,18,14,9.66,Low,3,2,0,2.0,0.65
2025-03-26,PublicSafety,Mumbai,Ward_17,Fire_Emergency,22,16,6.57,Critical,2,3,0,2.5,1.0
2024-05-10,PublicSafety,Thane,Ward_10,Fire_Emergency,15,10,22.13,Medium,4,5,0,2.2,0.75
2025-09-12,PublicSafety,Kolhapur,Ward_7,Emergency_Helpline_Call,157,148,1.76,Medium,4,9,0,1.1,0.38
2023-12-04,PublicSafety,Mumbai,Ward_16,Police_Traffic_Accident,123,88,40.21,Medium,0,12,0,2.5,1.0
2025-07-14,PublicSafety,Kolhapur,Ward_3,Emergency_Helpline_Call,181,128,9.37,Medium,0,7,0,1.1,0.38
2023-07-06,PublicSafety,Nagpur,Ward_9,Disaster_Alert,5,3,35.39,Low,3,7,0,1.5,0.6
2024-09-05,PublicSafety,Aurangabad,Ward_3,Fire_Emergency,10,9,20.3,Medium,3,9,0,1.2,0.4
2024-01-16,PublicSafety,Thane,Ward_10,Police_Crime_Report,187,160,22.92,Low,1,1,0,2.2,0.75
2023-05-30,PublicSafety,Aurangabad,Ward_8,Fire_Emergency,7,6,9.36,Low,1,5,0,1.2,0.4
2025-09-27,PublicSafety,Pune,Ward_3,Emergency_Helpline_Call,365,288,6.44,High,5,9,1,2.0,0.65
2023-11-01,PublicSafety,Mumbai,Ward_10,Emergency_Helpline_Call,375,320,8.67,Critical,2,11,0,2.5,1.0
2025-01-29,PublicSafety,Mumbai,Ward_24,Emergency_Helpline_Call,453,326,6.81,Critical,2,1,0,2.5,1.0
2023-08-29,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,1,0,20.55,Medium,1,8,0,1.2,0.4
2024-06-27,PublicSafety,Thane,Ward_17,Emergency_Helpline_Call,372,275,0.43,High,3,6,0,2.2,0.75
2024-03-28,PublicSafety,Aurangabad,Ward_7,Fire_Emergency,12,10,7.49,Medium,3,3,0,1.2,0.4
2023-10-15,PublicSafety,Solapur,Ward_5,Police_Crime_Report,62,45,29.43,Low,6,10,1,1.0,0.35
2023-05-20,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,36,34,23.73,High,5,5,1,1.2,0.4
2025-10-08,PublicSafety,Thane,Ward_13,Police_Traffic_Accident,81,69,48.9,Low,2,10,0,2.2,0.75
2023-01-29,PublicSafety,Solapur,Ward_4,Police_Crime_Report,49,47,55.0,High,6,1,1,1.0,0.35
2025-03-14,PublicSafety,Aurangabad,Ward_3,Police_Crime_Report,73,51,42.4,Low,4,3,0,1.2,0.4
2024-01-18,PublicSafety,Nashik,Ward_3,Fire_Emergency,11,9,3.68,Medium,3,1,0,1.3,0.45
2024-11-12,PublicSafety,Pune,Ward_5,Emergency_Helpline_Call,310,223,10.53,Low,1,11,0,2.0,0.65
2023-04-19,PublicSafety,Nashik,Ward_10,Fire_Emergency,12,11,22.07,Medium,2,4,0,1.3,0.45
2025-05-24,PublicSafety,Aurangabad,Ward_2,Fire_Emergency,12,11,11.37,Medium,5,5,1,1.2,0.4
2025-09-01,PublicSafety,Mumbai,Ward_8,Police_Crime_Report,146,125,39.47,Medium,0,9,0,2.5,1.0
2023-09-22,PublicSafety,Nashik,Ward_9,Disaster_Alert,3,2,13.95,Low,4,9,0,1.3,0.45
2024-06-05,PublicSafety,Nashik,Ward_11,Police_Traffic_Accident,33,24,36.63,Low,2,6,0,1.3,0.45
2023-09-03,PublicSafety,Nagpur,Ward_1,Disaster_Alert,7,5,17.73,Low,6,9,1,1.5,0.6
2024-10-15,PublicSafety,Thane,Ward_2,Emergency_Helpline_Call,381,369,11.27,Low,1,10,0,2.2,0.75
2024-10-03,PublicSafety,Thane,Ward_12,Disaster_Alert,6,5,35.43,High,3,10,0,2.2,0.75
2025-05-20,PublicSafety,Mumbai,Ward_13,Disaster_Alert,11,10,26.03,Medium,1,5,0,2.5,1.0
2025-05-14,PublicSafety,Nagpur,Ward_1,Disaster_Alert,1,0,54.32,Medium,2,5,0,1.5,0.6
2023-11-21,PublicSafety,Nashik,Ward_4,Fire_Emergency,3,2,15.14,Low,1,11,0,1.3,0.45
2023-03-10,PublicSafety,Pune,Ward_13,Police_Crime_Report,121,112,43.07,High,4,3,0,2.0,0.65
2024-06-04,PublicSafety,Nagpur,Ward_1,Fire_Emergency,19,15,7.46,High,1,6,0,1.5,0.6
2024-05-19,PublicSafety,Nashik,Ward_1,Police_Traffic_Accident,41,32,33.35,Low,6,5,1,1.3,0.45
2024-07-25,PublicSafety,Mumbai,Ward_3,Disaster_Alert,15,10,18.31,Low,3,7,0,2.5,1.0
2025-10-04,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,14,12,10.58,Medium,5,10,1,1.2,0.4
2025-01-21,PublicSafety,Nashik,Ward_7,Emergency_Helpline_Call,167,118,40.59,Medium,1,1,0,1.3,0.45
2023-04-23,PublicSafety,Thane,Ward_5,Police_Crime_Report,130,121,43.35,High,6,4,1,2.2,0.75
2023-02-12,PublicSafety,Thane,Ward_9,Emergency_Helpline_Call,465,432,8.76,Low,6,2,1,2.2,0.75
2025-10-08,PublicSafety,Kolhapur,Ward_8,Police_Crime_Report,81,61,25.74,Medium,2,10,0,1.1,0.38
2023-11-19,PublicSafety,Nagpur,Ward_1,Emergency_Helpline_Call,220,182,9.37,Medium,6,11,1,1.5,0.6
2024-11-07,PublicSafety,Mumbai,Ward_22,Fire_Emergency,15,12,10.76,Low,3,11,0,2.5,1.0
2025-09-22,PublicSafety,Thane,Ward_2,Police_Crime_Report,148,118,20.25,Low,0,9,0,2.2,0.75
2024-06-19,PublicSafety,Mumbai,Ward_1,Police_Traffic_Accident,105,78,72.73,Medium,2,6,0,2.5,1.0
2025-10-26,PublicSafety,Pune,Ward_12,Disaster_Alert,2,1,42.43,Critical,6,10,1,2.0,0.65
2024-02-16,PublicSafety,Solapur,Ward_7,Emergency_Helpline_Call,151,139,4.58,Medium,4,2,0,1.0,0.35
2025-10-24,PublicSafety,Aurangabad,Ward_6,Police_Crime_Report,79,72,40.29,Medium,4,10,0,1.2,0.4
2024-10-21,PublicSafety,Kolhapur,Ward_8,Fire_Emergency,14,10,6.78,Low,0,10,0,1.1,0.38
2025-01-15,PublicSafety,Aurangabad,Ward_6,Police_Crime_Report,76,57,30.49,Medium,2,1,0,1.2,0.4
2024-04-15,PublicSafety,Solapur,Ward_5,Disaster_Alert,1,0,25.0,Low,0,4,0,1.0,0.35
